"year_day","created_by_id","premise_id","apartment_id","category_id","priority","performer_id","due_date_hours","assigned_hours","completed_hours"
283,63551,9771,617820,11174,3,9684,72,0,467
283,82031,9742,619290,11172,3,2607,72,0,22
283,63551,9891,621985,11149,3,9754,72,0,25
283,90248,72785,2993186,11173,1,7857,73,0,285
283,82031,9841,614263,11172,3,8111,72,0,158
283,63551,9653,623331,11152,3,2419,72,0,26
283,63551,9871,622895,11149,3,9754,72,0,23
283,89889,9752,618824,11174,1,9684,24,0,19
283,82031,9808,615935,11173,3,8111,72,0,702
283,22000,9834,614784,11152,1,9835,,0,972
283,90248,9305,628266,11167,3,2442,168,0,22
283,90248,9283,627022,11173,3,2442,74,0,22
283,90781,9752,618788,17652,1,9724,74,0,4
283,90781,9752,618788,17651,1,9724,,0,4
283,63551,9766,618100,11173,3,9724,72,0,4
283,81958,40035,1264383,17652,1,8111,72,0,1351
283,82031,9791,617081,11172,3,8111,72,3,1351
283,86930,40035,1264474,17652,1,8111,74,0,720
283,90248,9291,624482,11174,3,2442,72,0,160
283,63551,9283,628540,11173,3,2442,72,0,20
283,82031,9784,617285,11173,3,8111,72,0,702
283,82031,9774,617379,11173,3,8111,72,0,703
283,82031,9784,617289,11173,3,8111,72,0,703
283,89889,9763,618216,11173,2,9724,75,0,197
283,63551,9754,618589,11173,3,9724,72,0,1354
283,89889,9766,618029,11174,1,9684,27,0,4
283,82031,61590,2613265,11173,3,9835,72,0,12
283,83617,9834,614776,12217,2,8111,1657,0,1317
283,66662,9684,617484,17659,1,9754,,0,3
283,63551,9766,618054,11173,3,9724,72,0,12
283,90247,9643,615389,11149,3,8111,72,1,187
283,82031,9815,615658,11172,3,8111,72,0,14
283,82031,9784,617292,11173,3,8111,72,0,514
283,90248,9316,627735,11173,3,2442,76,0,28
283,90248,9298,626024,11173,3,2442,76,0,120
283,90248,9233,628758,11173,,2434,,0,120
283,89892,9762,618252,17651,1,9724,,0,0
283,63551,9766,,11169,3,9724,72,0,145
283,89889,9752,618830,11173,2,9724,72,0,19
283,82031,9907,614638,11150,3,9754,72,0,24
283,90248,9322,626844,11173,,2434,,0,5
283,63551,9846,618882,11173,3,9724,72,0,13
283,82031,9834,614731,11172,3,9835,72,0,12
283,46906,9844,694964,11152,1,9306,,2979,4183
284,79096,9785,617187,11170,3,8111,72,0,724
284,79096,9737,2475782,11173,3,2607,72,0,385
284,90594,9868,623056,11173,3,2419,72,0,16
284,90248,9298,626653,11173,2,2442,73,0,120
284,79096,9791,617079,11173,3,8111,72,0,608
284,90594,9846,618894,11173,3,9724,72,0,11
284,90247,9791,617054,16680,1,9754,,506,532
284,89889,9756,618504,11189,1,9724,72,0,147
284,90247,9737,619673,11173,3,2607,72,0,43
284,79096,9742,619422,11173,3,2607,72,0,20
284,90248,9283,625666,11173,,2442,,0,6
284,90594,9760,618372,11173,3,9724,72,0,174
284,90248,9338,627418,11173,,2434,,0,3
284,63551,9661,623781,11173,3,2419,72,0,112
284,79096,9839,614423,17751,3,10100,,1557,1878
284,90248,9319,627777,16680,3,2436,169,0,148
284,90594,9853,3344906,11161,3,2419,72,0,534
284,90247,9907,614565,11173,3,8111,72,0,559
284,90247,9643,615349,11173,3,8111,72,0,26
284,90248,9199,625996,11169,,2434,,0,71
284,90247,9907,614657,11170,3,8111,72,0,612
284,90594,9766,618131,11161,3,9684,72,0,291
284,90594,9762,618282,11170,3,9724,72,0,6
284,79096,9841,614287,18944,1,8111,,0,607
284,90248,9344,625497,11173,2,2442,72,0,26
284,90594,9894,622301,11173,3,2419,72,0,15
284,90247,9733,620131,17908,3,9811,,3194,3989
284,89817,61559,2617679,11189,1,8111,72,0,176
284,90594,9866,622445,11173,3,2419,72,0,165
284,90247,9808,615989,11173,3,8111,72,1,225
284,90247,9643,615371,11173,3,8111,72,0,24
284,89889,9754,618600,11149,3,9754,72,0,107
284,89889,9769,617905,11149,3,9754,72,0,35
284,90248,9329,627758,11173,,2442,,0,22
284,90594,9883,621507,16493,3,2419,,0,2156
284,89889,9752,618824,11150,3,9754,72,0,99
284,90594,83998,621507,16493,3,2419,,0,2156
284,90248,9306,626627,11173,,2442,,0,21
284,90594,9851,622363,11173,3,2419,72,0,14
284,90248,9225,627442,11174,4,2442,72,0,22
284,90247,9841,614285,11173,3,8111,72,0,157
284,90781,9752,618788,11173,,9724,,0,12
284,79096,9905,616224,11161,3,2461,72,263,291
284,90594,61578,2617908,11173,3,8111,72,0,172
284,90248,9185,628867,11173,,2434,,0,14
284,90248,9244,625732,17751,,7313,,0,5104
284,90248,9350,625337,11190,,2434,,0,44
284,89889,9760,618369,11189,1,9724,72,0,164
284,90594,9645,621927,11173,3,2419,72,0,100
284,90594,9846,618897,11173,3,9724,72,0,35
284,90594,9657,623533,11170,3,2419,72,0,25
284,89243,9752,618824,17651,1,9724,73,1,9
284,90594,9753,618670,11173,3,9724,72,1,8
284,89889,9769,617905,11150,3,9754,72,0,99
284,78590,9805,616451,11173,3,8111,72,0,13
284,90248,9340,624556,11146,,2434,,0,289
284,90594,9754,618612,11173,3,9724,72,0,7
284,90594,9671,624203,11173,3,2419,72,0,193
284,89243,9762,618283,17651,1,9724,73,1,9
284,89889,9752,618790,11189,1,9724,72,0,147
284,89889,9906,2610627,11150,3,9754,72,0,99
284,90247,9904,616621,11173,3,8111,72,0,611
284,89889,9846,618922,11150,3,9754,72,0,99
284,90594,9865,685331,11170,3,2419,72,0,20
284,89889,9754,618600,11174,,9684,,0,1
284,90594,9651,622850,11173,3,2419,72,0,37
284,89889,9766,618064,11150,3,9754,72,0,99
284,90594,9763,618223,11169,3,9724,72,0,7
284,90248,9309,628133,11173,,2434,,0,22
284,90594,9871,622884,18944,1,2419,,0,70
284,90248,9315,626085,11173,,2434,,0,4
284,59014,40035,1264360,17657,1,8111,,0,3
284,79096,9826,615291,11173,3,8111,72,0,12
284,90594,9894,622287,11173,3,2419,72,0,15
284,90594,9873,622950,11173,3,2419,72,0,11
284,90594,9868,623053,11173,3,2419,72,0,15
284,90247,9902,616286,11173,3,8111,72,0,598
284,90594,9891,621967,16680,3,2419,,0,195
284,90247,9804,616548,11173,3,8111,72,0,45
284,90533,40034,1264263,21535,,8111,,1,2
284,69518,9684,617626,17659,1,9754,,0,3
284,90248,9313,627001,16680,1,2436,73,0,147
284,63551,9350,625337,18144,,2434,,0,1
284,90248,9328,628193,11173,3,2442,73,0,26
284,90594,9651,622856,16493,3,2419,168,1,172
284,90248,9261,625738,11173,,2434,,0,19
284,90247,9643,615355,11173,3,8111,72,0,25
284,90248,9327,626557,11173,,2442,,0,96
284,79096,61590,2613266,11170,3,9835,72,0,103
284,89889,9681,617790,11174,3,9684,72,0,50
284,89889,9756,618531,11174,3,9684,72,0,40
284,90247,9907,614569,11173,3,8111,72,0,559
284,90594,9877,621043,11152,3,2419,337,0,172
284,90248,9319,628805,11173,3,2442,72,1,6
284,89889,9754,618600,11150,3,9754,72,0,6
284,88342,60704,2594442,17655,,8111,,2,3
284,77897,40035,1264368,17653,1,8111,,0,5
284,90247,9824,615498,11173,3,8111,72,167,609
284,89889,9754,618600,11152,1,9724,72,557,558
284,90247,9742,,11172,3,2607,72,0,44
284,90594,9671,624242,11170,3,2419,72,0,234
284,90248,9241,625098,11173,3,2442,72,2,104
284,90594,9851,622362,11173,3,2419,72,0,14
284,90594,9856,622164,11167,1,2419,24,0,187
284,79096,9824,,11169,1,8111,72,0,1322
284,90247,9742,619302,11172,3,2607,72,0,117
284,90248,9319,624773,11173,3,2442,73,2,194
284,90247,9824,615556,11173,3,8111,72,0,45
284,90594,9252,627908,17908,3,9811,,0,595
284,90248,9240,628019,11172,3,2434,72,0,29
284,90248,9327,628377,11173,,2442,,0,96
285,79656,9313,625672,11173,3,2442,72,0,71
285,51538,9804,616527,11173,3,8111,72,0,779
285,46935,9752,618818,11173,3,9724,72,0,98
285,46935,61559,2617660,11173,3,8111,72,0,156
285,79656,9334,625735,11173,3,2442,72,0,70
285,46935,9866,622526,11173,3,2419,72,0,165
285,46935,61563,2617755,11173,3,8111,72,0,418
285,88352,40035,1264390,11144,,8111,,0,2
285,79656,9323,626590,18944,3,2441,72,0,4
285,69518,9684,617626,17659,1,9754,,1,1
285,46935,9666,623976,18144,1,2419,,0,54
285,51538,9902,616364,11172,3,8111,72,0,17
285,51538,9804,616527,11173,3,8111,72,0,584
285,90247,9799,616811,11161,3,2461,72,0,143
285,79656,9332,626595,11173,3,2442,72,0,75
285,79656,9240,627174,11173,3,2434,72,0,26
285,79656,9197,628426,11173,3,2434,72,0,16
285,90247,9684,617651,11169,3,8111,72,0,1291
285,51538,9838,614467,11173,3,8111,72,0,585
285,46935,9851,622363,11173,3,2419,72,0,100
285,90247,9841,614273,11173,3,8111,72,0,188
285,46935,9756,618508,11173,3,9724,72,0,97
285,46935,9766,618100,11173,3,9724,72,0,129
285,79656,9327,627349,11174,3,2442,72,0,92
285,51538,9907,614607,11170,3,8111,72,0,145
285,46935,9889,,11172,3,2419,72,0,81
285,79656,9327,627840,11173,3,2442,72,0,79
285,46935,9771,617827,11173,3,9724,72,0,150
285,51538,9828,615229,11173,3,8111,72,0,586
285,79656,9347,628513,11174,3,2442,72,0,170
285,51538,9907,614541,11173,3,8111,72,0,535
285,90247,9830,615168,11173,3,8111,72,0,529
285,79656,9327,625279,11173,3,2442,72,0,79
285,51538,9831,615085,11173,3,8111,72,0,590
285,51538,9805,616422,11173,3,8111,72,0,154
285,79656,9240,628019,11173,3,2434,72,0,52
285,46935,9880,621197,11173,3,2419,72,0,94
285,79656,9327,625063,11173,3,2442,72,0,79
285,46935,9881,621353,11152,3,2419,72,0,77
285,46935,9679,622383,11173,,2419,,0,3
285,79656,9331,627301,11173,3,2442,72,0,5
285,46935,61571,2617844,11173,3,8111,72,0,159
285,79656,9344,627482,11173,3,2442,72,0,72
285,79656,9313,624646,11173,3,2442,72,0,72
285,82145,9682,666440,17652,,8111,,0,632
285,46935,9754,618578,11173,3,9724,72,0,126
285,51538,9832,615007,11173,3,8111,72,0,656
285,46935,9753,618670,11173,3,9724,72,0,150
285,51538,9841,614272,11173,3,8111,72,0,150
285,46935,9750,,11172,3,9724,72,0,103
285,79656,9348,625925,11173,3,2442,72,0,71
285,46935,9668,624062,11161,3,2419,72,0,132
285,79656,9230,625572,11173,3,2434,72,0,6
285,46935,9750,619027,16680,1,9724,,0,129
285,46935,61560,2617700,11152,3,8111,72,0,77
285,51538,9831,615079,11173,3,8111,72,0,588
285,51538,9825,615427,11172,3,8111,72,0,105
285,46935,9766,618105,11190,1,9724,72,0,92
285,51538,9729,620320,11173,3,2607,72,0,96
285,79656,9241,628241,11173,3,2442,72,0,71
285,79656,9240,624984,11173,3,2434,72,0,29
285,57779,9684,617420,17659,1,9754,,0,85
285,46935,9677,624310,11146,1,2419,72,0,20
285,46935,9879,621126,11152,3,2419,72,0,77
285,46935,61588,2618119,11173,3,8111,72,0,145
285,46935,9679,622370,11173,3,2419,72,0,56
285,79656,9313,628767,11173,3,2442,72,0,97
285,51538,9805,616434,11173,3,8111,72,0,157
285,83617,9684,617662,12198,3,8111,,0,158
285,46935,9750,619124,11173,3,9724,72,0,124
285,46935,9677,624315,11169,3,2419,72,0,31
285,51538,9907,614549,11173,3,8111,72,0,523
285,46935,9856,622148,18144,1,2419,,0,31
285,46935,9750,619169,11173,3,9724,72,0,96
285,46935,9679,,11172,3,2419,72,0,56
285,79656,9322,627599,11173,3,2434,72,0,2
285,51538,9902,616286,11173,3,8111,72,0,573
285,46935,9752,618753,11173,3,9724,72,0,128
285,46935,9760,618362,11189,1,9724,72,0,17
285,82053,60704,2594479,17660,3,8111,,0,0
285,46935,9185,628867,11173,3,2434,72,0,39
285,46935,9856,622160,18144,1,2419,,0,88
285,90247,9907,614606,11170,3,8111,72,0,580
285,57121,9683,666198,17652,1,9835,,0,20
285,46935,9750,619187,11173,3,9724,72,0,98
285,51538,9843,767794,11169,3,9835,72,0,102
285,46935,61589,2618136,11167,1,8111,24,0,19
285,46935,9766,618062,11173,3,9724,72,0,99
285,45590,9856,622149,11168,1,2951,72,0,269
285,46935,9766,618030,11173,3,9724,72,0,98
285,51538,9843,753987,11169,3,9835,72,0,102
285,79656,9344,625266,11173,3,2442,72,0,71
285,90781,9752,618788,17652,1,9724,,0,120
285,79656,9331,624361,11173,3,2442,72,0,77
285,51538,40035,3344935,11173,3,8111,72,0,780
285,46935,9760,618387,11173,3,9724,72,0,99
285,79656,9294,627933,11173,3,2442,72,0,70
285,46935,9894,622287,11173,3,2419,72,0,73
285,87048,60704,2594468,17659,1,9754,,0,84
285,51538,9791,617058,11173,1,8111,,0,19
285,51538,9831,615073,11173,3,8111,72,0,587
285,46935,61559,2617676,11173,3,8111,72,0,415
285,46935,9753,618661,11173,3,9724,72,0,99
285,46935,9327,628377,11173,3,2442,72,0,86
285,79656,9313,626032,11173,3,2442,72,0,70
285,46935,61568,2618021,11173,3,8111,72,0,366
285,46935,9752,618788,11174,3,9684,65,0,10
285,46935,61568,3305431,11173,3,8111,72,0,364
285,90247,9841,614263,11173,3,8111,72,0,140
285,46935,9753,618671,11173,3,9724,72,0,10
285,57779,9684,617420,17654,1,2461,,0,16
285,90247,9843,767785,11173,3,9835,72,0,89
285,78590,9684,617553,11170,3,8111,72,0,156
285,46935,9766,618031,11173,3,9724,72,0,122
285,46935,9754,,11172,3,9724,72,0,98
285,79656,9258,628820,11173,3,2434,72,0,28
285,46935,9856,622172,11169,3,2419,72,0,29
285,22000,9766,618030,11189,1,9724,72,0,18
285,90247,9843,767860,11173,3,9835,72,0,95
285,46935,9753,618651,11173,3,9724,72,0,127
285,90247,9817,615648,11174,3,2461,72,0,16
285,46935,61587,2618103,11173,3,8111,72,0,149
285,79656,9277,624486,11173,3,2442,72,0,74
285,46935,9766,618132,11173,3,9724,72,0,127
285,79656,9341,625288,11172,3,2434,72,0,4
285,46935,9856,622156,18144,1,2419,,0,92
285,46935,9750,619187,16680,1,9724,,0,1765
285,46935,61561,2617705,11173,3,8111,72,0,153
285,90247,9729,620312,11173,3,2607,72,0,95
285,46935,9874,623098,18944,1,2419,,0,146
285,51538,9737,619677,11173,3,2607,72,0,362
285,46935,9753,618647,11173,3,9724,72,0,127
285,46935,61583,2616396,11173,3,8111,72,0,418
285,79656,9327,625355,11173,3,2442,72,0,88
285,88381,40035,1264358,17652,1,8111,,1,578
285,46935,83513,622039,11173,3,2419,72,0,123
285,46935,9859,622039,11173,3,2419,72,0,123
285,51538,9907,614592,11173,3,8111,72,0,530
285,90247,9773,617404,11173,3,8111,72,0,19
285,46935,9760,618372,11173,3,9724,72,0,102
285,46935,61583,2616396,11152,3,8111,,0,1177
285,90247,61590,2613291,11149,3,9754,72,0,78
285,46935,9762,618271,11173,3,9724,72,0,98
285,46935,61581,2617967,11173,3,8111,72,0,358
285,46935,9866,622489,11173,3,2419,72,0,78
285,88952,40034,1264172,21535,2,8111,,0,667
285,79656,9329,625810,11174,3,2442,72,0,88
285,90247,9734,620055,11174,3,2461,72,0,126
286,90246,9894,622285,11173,3,2419,72,0,74
286,82080,9682,666258,17652,1,8111,,0,608
286,90246,61580,2617933,18944,1,8111,,0,430
286,79096,9828,615210,11173,3,8111,72,0,445
286,79656,9215,627023,11173,3,2434,72,0,4
286,90246,61588,2618127,11172,3,8111,72,0,440
286,79656,75259,3272708,11173,3,2434,72,0,51
286,79656,9331,624799,11173,3,2442,72,0,51
286,79096,9828,615237,11172,3,8111,72,0,1529
286,90246,61583,2616396,11169,3,8111,72,0,388
286,79656,9331,627516,11173,3,2442,72,0,45
286,79656,9293,627907,11174,3,2442,72,0,44
286,79656,9252,626698,11189,1,2434,72,0,3
286,90246,9858,728211,11173,3,2419,72,0,60
286,79656,9280,626428,11173,3,2442,72,0,50
286,90246,9866,622507,11162,3,2419,72,0,102
286,79096,9822,615604,11169,3,8111,72,0,1282
286,79656,9258,627375,11173,3,2434,72,0,7
286,79096,9907,614563,11170,3,8111,72,0,62
286,90246,9752,618792,11173,3,9724,72,0,74
286,22000,9825,615431,11191,3,8111,72,457,779
286,79656,9258,624559,11173,3,2434,72,0,7
286,90246,9756,618515,11173,3,9724,72,0,74
286,79656,9298,626757,11173,3,2442,72,0,69
286,79096,9824,615544,11173,3,8111,72,0,440
286,79096,9909,694441,11173,3,8111,72,0,59
286,79096,9841,614287,18944,1,8111,,0,558
286,79096,40035,2794431,11172,3,8111,72,0,1282
286,79656,9290,624521,11149,3,2441,72,0,43
286,79656,9341,625139,11173,3,2434,58,1,21
286,79656,9334,626662,18144,1,2442,,0,74
286,90246,61574,2617855,11172,3,8111,72,0,391
286,90246,9849,621298,11185,1,2419,24,0,67
286,90246,9854,624170,11174,3,2419,72,0,24
286,79656,9331,625504,11173,3,2442,72,0,42
286,79096,9775,617366,11173,3,8111,72,0,333
286,90246,61583,2616396,17751,3,8111,72,0,385
286,90246,9849,621347,18944,1,2419,,0,56
286,82145,9682,666440,17652,1,8111,,1,607
286,90246,9679,622400,11172,3,2419,72,0,2
286,79096,9804,616528,11172,3,2461,72,0,50
286,90246,9849,621298,17751,3,2419,53,0,65
286,46935,61578,2617908,11173,3,8111,72,0,137
286,46935,72803,2993367,11173,3,2419,72,0,63
286,90781,9752,618788,11173,3,9724,57,9,70
286,90246,61561,2617716,11173,3,8111,72,0,388
286,79656,9344,626586,11173,3,2442,72,0,74
286,90246,61561,2617721,11173,3,8111,72,0,390
286,22000,9645,621929,11144,1,9791,72,0,5
286,90246,9677,624315,16680,1,2419,151,0,67
286,83490,9845,616182,17659,1,9754,,4,115
286,90246,9894,622287,11173,3,2419,72,0,48
286,90246,9269,626539,11173,3,2442,72,0,205
286,90246,9677,624320,11169,3,2419,72,0,3
286,90246,9756,618515,11173,3,9724,72,0,52
286,90246,61568,2618026,11173,3,8111,72,0,342
286,90246,72803,2993367,11173,3,2419,72,0,53
286,90246,61583,2616396,18944,1,8111,704,0,65
286,79096,9729,620312,11173,3,2607,72,0,70
286,90246,9679,622368,11191,3,9811,,645,2434
286,90246,9894,622287,11173,3,2419,72,0,68
286,79096,9907,614652,11173,3,8111,72,0,563
286,79656,9327,625313,11173,3,2442,72,0,73
286,90246,61581,2617951,11191,3,9811,,1251,5604
286,79656,9344,624347,11173,3,2442,72,0,119
286,90246,9766,618002,11170,3,9724,72,0,58
286,79096,9845,616152,11173,3,8111,72,0,757
286,90246,9846,618898,11173,2,9724,63,0,76
286,90246,9661,623829,11173,3,2419,72,0,72
286,79656,9331,626829,11173,3,2442,72,0,52
286,90246,61558,2617646,11173,3,8111,72,0,169
286,90246,9760,618361,11173,3,9724,72,0,105
286,90246,83513,622086,11172,3,2419,72,0,156
286,90246,9889,621790,11190,1,2419,72,0,76
286,90246,9859,622086,11172,3,2419,72,0,156
286,79656,9327,624961,11173,3,2442,72,0,72
286,46935,61578,2754692,11173,3,8111,72,0,135
286,79656,9334,628871,11173,3,2442,72,0,52
286,90246,61578,2754692,11173,3,8111,72,0,130
286,79096,9825,615431,11172,3,8111,72,0,565
286,79656,9331,627397,11173,3,2442,72,0,53
286,79656,9331,626913,11173,3,2442,72,0,52
286,79096,9841,614263,11173,3,8111,72,0,117
286,90246,9856,622164,11149,3,9754,72,0,57
286,79656,9261,625738,11173,3,2434,72,0,26
286,90246,61573,2617863,11173,3,8111,72,0,131
287,63551,9672,624265,11173,3,2419,72,0,56
287,89817,61566,2617791,11162,3,8111,240,0,370
287,57779,9684,617420,17653,1,8111,,0,500
287,83490,9845,616182,17659,1,9754,,0,30
287,82031,9735,619921,11172,3,2607,72,0,628
287,82031,9907,614620,11170,3,8111,72,0,37
287,82031,9834,614839,11190,1,9835,72,0,35
287,82031,9834,614730,17908,3,9811,,2950,3148
287,63551,9651,622847,11170,3,2419,72,0,57
287,63551,61561,2617702,11172,3,8111,72,0,101
287,82031,9684,617527,11170,3,8111,72,0,35
287,63551,9763,618210,11173,3,9724,72,0,80
287,22000,9696,620887,11189,1,2421,,2205,2397
287,82031,9805,616464,11174,3,2461,72,0,31
287,63551,9893,622265,18144,1,2419,,0,57
287,82031,9815,615658,11175,3,8111,72,0,32
287,82031,9841,614271,11172,3,8111,72,0,59
287,90246,9906,2423888,11189,1,9724,72,0,18
287,90248,9292,624549,18944,,2441,,0,20
287,63551,9849,621275,11169,3,2419,72,0,51
287,63551,9679,622396,11173,3,2419,72,0,32
287,63551,9883,621431,18144,1,2419,,0,44
287,82031,9834,614839,17660,3,9835,,21,1431
287,82031,9804,616532,11173,3,8111,72,0,779
287,63551,61563,2617744,11173,3,8111,72,0,122
287,56978,9684,617556,11173,3,8111,52,1,99
287,22000,9858,728211,11189,1,2419,72,0,37
287,82031,40034,1264210,11170,3,8111,72,0,540
287,82031,9825,615452,17751,3,8111,,0,756
287,63551,9756,618531,11173,3,9724,72,0,36
287,63551,9865,1633873,11172,3,2419,72,0,41
287,90109,9682,666368,21535,3,8111,,8,1038
287,63551,9653,623384,18944,1,2419,,0,28
287,82031,9684,617420,11189,1,8111,72,0,105
287,82031,9843,767746,11172,3,9835,72,0,44
287,82031,9729,620312,11173,3,2607,72,0,53
287,90248,9190,626211,11173,,2442,,0,18
287,63551,9763,618193,18144,1,9724,,0,73
287,87059,40034,1264253,17651,1,8111,,0,527
287,90248,9255,627540,11190,,2442,,0,27
287,63551,9873,622960,11170,3,2419,72,0,34
287,82031,9907,614671,11170,3,8111,72,0,38
287,82031,9734,619998,11173,3,2607,72,0,42
287,90248,9283,625043,11173,,2442,,0,21
287,63551,9260,625631,11173,3,2434,72,0,14
287,69518,9684,617626,17652,1,8111,,0,99
287,57777,9684,617661,17652,1,8111,,0,99
287,57777,9684,617661,17651,1,8111,,0,26
287,63551,9883,621481,11169,3,2419,72,0,58
287,69518,9684,617626,17651,1,8111,,0,26
287,90365,9762,618253,11169,3,9724,76,0,41
287,63551,61562,2617737,11173,3,8111,72,0,124
287,82031,72148,2994427,11172,3,8111,72,0,1250
287,82031,9843,767785,11173,3,9835,72,15,53
287,90248,9324,625686,11170,,2442,,0,26
287,82031,9808,615969,11149,3,9754,72,0,28
287,63551,9654,623419,11162,3,2419,72,0,424
287,82031,9902,616367,11167,1,8111,24,0,101
287,63551,61588,2618134,11173,,8111,,0,110
287,63551,83998,621431,18144,1,2419,,0,44
287,87059,40034,1264253,17651,1,8111,,0,571
287,63551,61561,2617702,11152,3,8111,72,0,97
287,90248,9322,627371,11172,3,2434,72,0,21
287,63551,61560,2617680,11173,3,8111,72,0,127
287,90248,9327,625773,11173,,2442,,0,34
287,82031,9834,614849,11172,3,9835,72,0,35
287,90248,9320,628357,18144,,2442,,0,195
287,63551,9763,618220,18144,1,9724,,0,74
287,63551,9879,621138,11173,3,2419,72,0,34
